101.73475688923443; 15.639451180569466
105.24090100615294; 15.534683614023777
108.86785478007897; 15.423486949996146
112.61980552336213; 15.31229028596853
116.50103469568538; 15.194664524458958
120.51613216103605; 15.102755152877165
124.66949333676588; 14.985129391367593
128.96602144540284; 14.873932727339977
133.41062229657064; 14.762736063312346
138.00843019234074; 14.65796849676667
142.76469501667077; 14.553200930220981
147.68481094567233; 14.435575168711395
152.77369451272955; 14.170080165117014
158.0371429515663; 13.763145016919808
163.48193078627668; 13.356209868722573
169.11434388379124; 12.95570381800728
174.94073033222384; 12.542339572328103
180.96789041952135; 12.135404424130869
187.2026593937384; 11.722040178451692
193.65231842081027; 11.321534127736399
200.32427700506116; 10.933886271985017
207.2268565277848; 10.649103975944783
214.367375423198; 10.377179874868474
221.75393873075944; 10.105255773792152
229.3965294188958; 10.019775499692301
237.30321438252116; 10.017873492857788
245.48242163439753; 10.015971486023275
253.9433145052912; 9.988353089260983
262.69517012543116; 9.890014620197249
271.7490784024421; 9.836679833507148
281.1192944733331; 10.214094578107563
290.8155666090508; 10.880818709395626
300.8482529347766; 11.733986667660204
310.27723086113025; 13.271669245382114
319.0167462663795; 14.747376790490748
327.49799954939255; 16.258530826606233
335.6889330797436; 17.91022923895426
343.5537058176615; 19.44330541336673
351.0609746309443; 20.9272165637111
358.7329284374758; 22.461642051413634
366.57280284143457; 24.01627327405943
374.5840125921025; 25.57090449670524
382.77043817964255; 27.135638586822658
391.1359147794945; 28.71047554441172
399.6845036579222; 30.305518236944053
408.41963842583954; 31.88035519453311
417.3461252947548; 33.48550075453708
426.46710452537116; 35.05023484465451
435.7861808138207; 36.53414599499888
445.9970782168018; 38.129102232675095
457.8570287652974; 39.81705644954413
470.0302797083289; 41.37928609343286
483.27062228135935; 42.91942748219391
498.41761618679146; 44.49475599739346
514.038717834997; 46.034724476442285
530.1495384667419; 47.58176496272125
546.7657069367843; 49.15002147069065
563.9028066255154; 50.72534998589019
582.4729169765402; 52.27101819781666
602.5765990201202; 53.56136478485369
623.3627245903415; 54.33095447585292
644.8537682244089; 54.56692907585048
667.0765315951155; 54.41072872944922
690.0574803597477; 53.939502606432505
713.8246381184567; 53.24968716902956
738.4070503546144; 52.431289781987665
763.8332573783216; 51.510026835234605
790.1389192322969; 50.73020403308439
817.35736329244; 50.18825783776625
845.516862143668; 49.76203539712318
874.6538295060699; 49.57368956331217
904.8071532901059; 49.77108957841804
935.9942833585156; 49.794903961511324
968.2517798826262; 49.6837072974837
1001.6268688834828; 49.739667167986724
1036.1467528142675; 49.64132869892299
1071.856081196498; 49.53656113237731
1108.7968334197117; 49.45108085827747
1147.0019002113634; 49.1470112697914
1186.5252521670095; 48.88794536367897
1227.4088324677627; 48.59030487267486
1269.6835996951042; 47.900489435271915
1307.4364366285768; 48.88892780522573
1333.9533344592373; 50.44364548272764
1350.5564009546333; 51.78663521760585
1365.7066986771963; 53.63887863693922
1373.818851831234; 55.60456811846566
1378.1827364004866; 58.185677847755514
1383.276255114212; 60.884625545929055
1410.6413827914967; 63.134786086013705
1407.7585979991381; 66.28195034022578
1404.4384985030522; 69.21697166850478
1402.39031452847; 71.51546047315728
1439.0535833986125; 60.782219768861765
1472.5914438534876; 58.89237556069785
1500.035205275613; 58.3577230114228
